X,Y,Z,Value
-1.0,0.0,0.0,0.986614
-1.0,0.010416666666666666,0.0,0.98793
-1.0,0.020833333333333332,0.0,0.989118
-1.0,0.03125,0.0,0.990189
-1.0,0.041666666666666664,0.0,0.991155
-1.0,0.05208333333333333,0.0,0.992027
-1.0,0.0625,0.0,0.992813
-1.0,0.07291666666666666,0.0,0.993521
-1.0,0.08333333333333333,0.0,0.994161
-1.0,0.09375,0.0,0.994737
-1.0,0.10416666666666666,0.0,0.995256
-1.0,0.11458333333333333,0.0,0.995724
-1.0,0.125,0.0,0.996147
-1.0,0.13541666666666666,0.0,0.996527
-1.0,0.14583333333333331,0.0,0.99687
-1.0,0.15625,0.0,0.997179
-1.0,0.16666666666666666,0.0,0.997458
-1.0,0.17708333333333331,0.0,0.997709
-1.0,0.1875,0.0,0.997936
-1.0,0.19791666666666666,0.0,0.99814
-1.0,0.20833333333333331,0.0,0.998323
-1.0,0.21875,0.0,0.998489
-1.0,0.22916666666666666,0.0,0.998639
-1.0,0.23958333333333331,0.0,0.998773
-1.0,0.25,0.0,0.998894
-1.0,0.26041666666666663,0.0,0.999004
-1.0,0.2708333333333333,0.0,0.999102
-1.0,0.28125,0.0,0.999191
-1.0,0.29166666666666663,0.0,0.999271
-1.0,0.3020833333333333,0.0,0.999343
-1.0,0.3125,0.0,0.999408
-1.0,0.32291666666666663,0.0,0.999467
-1.0,0.3333333333333333,0.0,0.999519
-1.0,0.34375,0.0,0.999567
-1.0,0.35416666666666663,0.0,0.99961
-1.0,0.3645833333333333,0.0,0.999648
-1.0,0.375,0.0,0.999683
-1.0,0.38541666666666663,0.0,0.0
-1.0,0.3958333333333333,0.0,0.999743
-1.0,0.40625,0.0,0.0
-1.0,0.41666666666666663,0.0,0.999791
-1.0,0.4270833333333333,0.0,0.0
-1.0,0.4375,0.0,0.99983
-1.0,0.44791666666666663,0.0,0.0
-1.0,0.4583333333333333,0.0,0.999862
-1.0,0.46875,0.0,0.0
-1.0,0.47916666666666663,0.0,0.999888
-1.0,0.4895833333333333,0.0,0.0
-1.0,0.5,0.0,0.999909
-0.9583333333333334,0.0,0.0,0.979765
-0.9583333333333334,0.010416666666666666,0.0,1.25023
-0.9583333333333334,0.020833333333333332,0.0,1.05106
-0.9583333333333334,0.03125,0.0,1.00051
-0.9583333333333334,0.041666666666666664,0.0,1.00144
-0.9583333333333334,0.05208333333333333,0.0,1.0015
-0.9583333333333334,0.0625,0.0,0.999796
-0.9583333333333334,0.07291666666666666,0.0,0.998493
