X,Y,Z,U_exact,U_approx
-0.625,0.19791666666666666,0.0,0.615984,0.615986
-0.625,0.20833333333333331,0.0,0.604712,0.604714
-0.625,0.21875,0.0,0.593817,0.593819
-0.625,0.22916666666666666,0.0,0.583284,0.583285
-0.625,0.23958333333333331,0.0,0.573095,0.573096
-0.625,0.25,0.0,0.563235,0.563235
-0.625,0.26041666666666663,0.0,0.553689,0.553689
-0.625,0.2708333333333333,0.0,0.544444,0.544443
-0.625,0.28125,0.0,0.535485,0.535484
-0.625,0.29166666666666663,0.0,0.526801,0.5268
-0.625,0.3020833333333333,0.0,0.518378,0.518377
-0.625,0.3125,0.0,0.510206,0.510205
-0.625,0.32291666666666663,0.0,0.502274,0.502272
-0.625,0.3333333333333333,0.0,0.494571,0.494568
-0.625,0.34375,0.0,0.487087,0.487084
-0.625,0.35416666666666663,0.0,0.479813,0.47981
-0.625,0.3645833333333333,0.0,0.47274,0.472738
-0.625,0.375,0.0,0.46586,0.465857
-0.625,0.38541666666666663,0.0,0.459164,0.459162
-0.625,0.3958333333333333,0.0,0.452645,0.452643
-0.625,0.40625,0.0,0.446296,0.446294
-0.625,0.41666666666666663,0.0,0.440109,0.440109
-0.625,0.4270833333333333,0.0,0.434079,0.434079
-0.625,0.4375,0.0,0.428198,0.428199
-0.625,0.44791666666666663,0.0,0.422461,0.422464
-0.625,0.4583333333333333,0.0,0.416862,0.416867
-0.625,0.46875,0.0,0.411396,0.411404
-0.625,0.47916666666666663,0.0,0.406057,0.406068
-0.625,0.4895833333333333,0.0,0.400841,0.400855
-0.625,0.5,0.0,0.395743,0.395761
-0.5833333333333334,0.0,0.0,0.965926,0.965926
-0.5833333333333334,0.010416666666666666,0.0,0.947732,0.947732
-0.5833333333333334,0.020833333333333332,0.0,0.929477,0.929476
-0.5833333333333334,0.03125,0.0,0.91129,0.91129
-0.5833333333333334,0.041666666666666664,0.0,0.893276,0.893277
-0.5833333333333334,0.05208333333333333,0.0,0.875517,0.875519
-0.5833333333333334,0.0625,0.0,0.858074,0.858077
-0.5833333333333334,0.07291666666666666,0.0,0.840994,0.840997
-0.5833333333333334,0.08333333333333333,0.0,0.824308,0.824312
-0.5833333333333334,0.09375,0.0,0.808039,0.808044
-0.5833333333333334,0.10416666666666666,0.0,0.792202,0.792207
-0.5833333333333334,0.11458333333333333,0.0,0.776803,0.776808
-0.5833333333333334,0.125,0.0,0.761843,0.761849
-0.5833333333333334,0.13541666666666666,0.0,0.747321,0.747327
-0.5833333333333334,0.14583333333333331,0.0,0.733231,0.733237
-0.5833333333333334,0.15625,0.0,0.719565,0.719571
-0.5833333333333334,0.16666666666666666,0.0,0.706314,0.70632
-0.5833333333333334,0.17708333333333331,0.0,0.693467,0.693472
-0.5833333333333334,0.1875,0.0,0.681011,0.681017
-0.5833333333333334,0.19791666666666666,0.0,0.668936,0.668941
-0.5833333333333334,0.20833333333333331,0.0,0.657228,0.657233
-0.5833333333333334,0.21875,0.0,0.645875,0.645879
-0.5833333333333334,0.22916666666666666,0.0,0.634863,0.634867
-0.5833333333333334,0.23958333333333331,0.0,0.624181,0.624185
-0.5833333333333334,0.25,0.0,0.613816,0.613819
-0.5833333333333334,0.26041666666666663,0.0,0.603756,0.603758
-0.5833333333333334,0.2708333333333333,0.0,0.593988,0.593991
-0.5833333333333334,0.28125,0.0,0.584503,0.584505
-0.5833333333333334,0.29166666666666663,0.0,0.575287,0.575289
-0.5833333333333334,0.3020833333333333,0.0,0.566332,0.566334
-0.5833333333333334,0.3125,0.0,0.557627,0.557628
-0.5833333333333334,0.32291666666666663,0.0,0.549161,0.549162
-0.5833333333333334,0.3333333333333333,0.0,0.540926,0.540926
-0.5833333333333334,0.34375,0.0,0.532912,0.532912
-0.5833333333333334,0.35416666666666663,0.0,0.52511,0.52511
-0.5833333333333334,0.3645833333333333,0.0,0.517513,0.517512
-0.5833333333333334,0.375,0.0,0.510112,0.51011
-0.5833333333333334,0.38541666666666663,0.0,0.502899,0.502897
-0.5833333333333334,0.3958333333333333,0.0,0.495867,0.495866
-0.5833333333333334,0.40625,0.0,0.48901,0.489008
-0.5833333333333334,0.41666666666666663,0.0,0.48232,0.482318
-0.5833333333333334,0.4270833333333333,0.0,0.475791,0.475789
-0.5833333333333334,0.4375,0.0,0.469417,0.469416
-0.5833333333333334,0.44791666666666663,0.0,0.463192,0.463191
-0.5833333333333334,0.4583333333333333,0.0,0.45711,0.45711
-0.5833333333333334,0.46875,0.0,0.451166,0.451167
-0.5833333333333334,0.47916666666666663,0.0,0.445355,0.445358
-0.5833333333333334,0.4895833333333333,0.0,0.439672,0.439676
-0.5833333333333334,0.5,0.0,0.434112,0.434119
-0.5416666666666667,0.0,0.0,0.991445,0.991445
-0.5416666666666667,0.010416666666666666,0.0,0.976726,0.976726
-0.5416666666666667,0.020833333333333332,0.0,0.961539,0.961539
-0.5416666666666667,0.03125,0.0,0.946037,0.946037
-0.5416666666666667,0.041666666666666664,0.0,0.930352,0.930353
-0.5416666666666667,0.05208333333333333,0.0,0.914595,0.914597
-0.5416666666666667,0.0625,0.0,0.89886,0.898863
-0.5416666666666667,0.07291666666666666,0.0,0.883222,0.883226
-0.5416666666666667,0.08333333333333333,0.0,0.867743,0.867748
-0.5416666666666667,0.09375,0.0,0.852471,0.852477
-0.5416666666666667,0.10416666666666666,0.0,0.837444,0.837451
-0.5416666666666667,0.11458333333333333,0.0,0.822691,0.822698
-0.5416666666666667,0.125,0.0,0.808233,0.808242
-0.5416666666666667,0.13541666666666666,0.0,0.794087,0.794095
-0.5416666666666667,0.14583333333333331,0.0,0.780261,0.78027
-0.5416666666666667,0.15625,0.0,0.766762,0.766771
-0.5416666666666667,0.16666666666666666,0.0,0.753593,0.753602
-0.5416666666666667,0.17708333333333331,0.0,0.740753,0.740763
-0.5416666666666667,0.1875,0.0,0.728241,0.72825
-0.5416666666666667,0.19791666666666666,0.0,0.716052,0.716061
-0.5416666666666667,0.20833333333333331,0.0,0.704181,0.70419
-0.5416666666666667,0.21875,0.0,0.692622,0.692631
-0.5416666666666667,0.22916666666666666,0.0,0.681368,0.681377
-0.5416666666666667,0.23958333333333331,0.0,0.670411,0.67042
-0.5416666666666667,0.25,0.0,0.659744,0.659752
-0.5416666666666667,0.26041666666666663,0.0,0.649357,0.649365
-0.5416666666666667,0.2708333333333333,0.0,0.639243,0.639251
-0.5416666666666667,0.28125,0.0,0.629393,0.6294
-0.5416666666666667,0.29166666666666663,0.0,0.619798,0.619806
-0.5416666666666667,0.3020833333333333,0.0,0.610451,0.610458
-0.5416666666666667,0.3125,0.0,0.601343,0.60135
-0.5416666666666667,0.32291666666666663,0.0,0.592466,0.592472
-0.5416666666666667,0.3333333333333333,0.0,0.583811,0.583818
-0.5416666666666667,0.34375,0.0,0.575372,0.575378
-0.5416666666666667,0.35416666666666663,0.0,0.567141,0.567147
-0.5416666666666667,0.3645833333333333,0.0,0.55911,0.559115
-0.5416666666666667,0.375,0.0,0.551272,0.551277
-0.5416666666666667,0.38541666666666663,0.0,0.543621,0.543626
-0.5416666666666667,0.3958333333333333,0.0,0.536149,0.536154
-0.5416666666666667,0.40625,0.0,0.528852,0.528856
-0.5416666666666667,0.41666666666666663,0.0,0.521721,0.521725
-0.5416666666666667,0.4270833333333333,0.0,0.514753,0.514756
-0.5416666666666667,0.4375,0.0,0.50794,0.507942
-0.5416666666666667,0.44791666666666663,0.0,0.501277,0.501278
-0.5416666666666667,0.4583333333333333,0.0,0.494759,0.49476
-0.5416666666666667,0.46875,0.0,0.488382,0.488382
-0.5416666666666667,0.47916666666666663,0.0,0.482139,0.482138
-0.5416666666666667,0.4895833333333333,0.0,0.476027,0.476025
-0.5416666666666667,0.5,0.0,0.470041,0.470038
-0.5,0.0,0.0,1.0,1.0
-0.5,0.010416666666666666,0.0,0.989264,0.989264
-0.5,0.020833333333333332,0.0,0.977723,0.977722
-0.5,0.03125,0.0,0.965528,0.965528
-0.5,0.041666666666666664,0.0,0.952821,0.952821
-0.5,0.05208333333333333,0.0,0.939726,0.939727
-0.5,0.0625,0.0,0.926353,0.926356
-0.5,0.07291666666666666,0.0,0.912801,0.912805
-0.5,0.08333333333333333,0.0,0.899151,0.899156
-0.5,0.09375,0.0,0.885474,0.885481
-0.5,0.10416666666666666,0.0,0.871829,0.871837
-0.5,0.11458333333333333,0.0,0.858265,0.858275
-0.5,0.125,0.0,0.844823,0.844834
-0.5,0.13541666666666666,0.0,0.831535,0.831548
-0.5,0.14583333333333331,0.0,0.818428,0.818442
-0.5,0.15625,0.0,0.805523,0.805537
-0.5,0.16666666666666666,0.0,0.792834,0.792849
-0.5,0.17708333333333331,0.0,0.780375,0.780391
-0.5,0.1875,0.0,0.768154,0.76817
-0.5,0.19791666666666666,0.0,0.756177,0.756193
-0.5,0.20833333333333331,0.0,0.744447,0.744463
-0.5,0.21875,0.0,0.732966,0.732982
-0.5,0.22916666666666666,0.0,0.721733,0.721749
-0.5,0.23958333333333331,0.0,0.710747,0.710764
-0.5,0.25,0.0,0.700006,0.700023
-0.5,0.26041666666666663,0.0,0.689507,0.689523
-0.5,0.2708333333333333,0.0,0.679244,0.679261
-0.5,0.28125,0.0,0.669215,0.669232
-0.5,0.29166666666666663,0.0,0.659413,0.659431
-0.5,0.3020833333333333,0.0,0.649835,0.649852
-0.5,0.3125,0.0,0.640473,0.640491
-0.5,0.32291666666666663,0.0,0.631323,0.631341
-0.5,0.3333333333333333,0.0,0.622379,0.622397
-0.5,0.34375,0.0,0.613635,0.613653
-0.5,0.35416666666666663,0.0,0.605085,0.605104
-0.5,0.3645833333333333,0.0,0.596724,0.596743
-0.5,0.375,0.0,0.588546,0.588566
-0.5,0.38541666666666663,0.0,0.580546,0.580566
-0.5,0.3958333333333333,0.0,0.572718,0.572738
-0.5,0.40625,0.0,0.565057,0.565077
-0.5,0.41666666666666663,0.0,0.557558,0.557578
-0.5,0.4270833333333333,0.0,0.550215,0.550235
-0.5,0.4375,0.0,0.543025,0.543043
-0.5,0.44791666666666663,0.0,0.535981,0.535998
-0.5,0.4583333333333333,0.0,0.529079,0.529096
-0.5,0.46875,0.0,0.522316,0.522331
-0.5,0.47916666666666663,0.0,0.515686,0.515699
-0.5,0.4895833333333333,0.0,0.509186,0.509197
-0.5,0.5,0.0,0.502811,0.502819
-0.45833333333333337,0.0,0.0,0.991445,0.991445
-0.45833333333333337,0.010416666666666666,0.0,0.984926,0.984925
-0.45833333333333337,0.020833333333333332,0.0,0.977368,0.977367
-0.45833333333333337,0.03125,0.0,0.9689,0.968899
-0.45833333333333337,0.041666666666666664,0.0,0.959648,0.959648
-0.45833333333333337,0.05208333333333333,0.0,0.949733,0.949734
-0.45833333333333337,0.0625,0.0,0.93927,0.939272
-0.45833333333333337,0.07291666666666666,0.0,0.928362,0.928366
-0.45833333333333337,0.08333333333333333,0.0,0.917103,0.917109
-0.45833333333333337,0.09375,0.0,0.905578,0.905586
-0.45833333333333337,0.10416666666666666,0.0,0.89386,0.89387
-0.45833333333333337,0.11458333333333333,0.0,0.882015,0.882027
-0.45833333333333337,0.125,0.0,0.870098,0.870113
-0.45833333333333337,0.13541666666666666,0.0,0.858158,0.858175
-0.45833333333333337,0.14583333333333331,0.0,0.846235,0.846254
-0.45833333333333337,0.15625,0.0,0.834366,0.834386
-0.45833333333333337,0.16666666666666666,0.0,0.822578,0.8226
-0.45833333333333337,0.17708333333333331,0.0,0.810895,0.810919
-0.45833333333333337,0.1875,0.0,0.799339,0.799364
-0.45833333333333337,0.19791666666666666,0.0,0.787924,0.78795
-0.45833333333333337,0.20833333333333331,0.0,0.776664,0.776691
-0.45833333333333337,0.21875,0.0,0.76557,0.765598
-0.45833333333333337,0.22916666666666666,0.0,0.754648,0.754677
-0.45833333333333337,0.23958333333333331,0.0,0.743905,0.743935
-0.45833333333333337,0.25,0.0,0.733344,0.733375
-0.45833333333333337,0.26041666666666663,0.0,0.722969,0.723001
-0.45833333333333337,0.2708333333333333,0.0,0.712781,0.712813
-0.45833333333333337,0.28125,0.0,0.702779,0.702812
-0.45833333333333337,0.29166666666666663,0.0,0.692964,0.692998
-0.45833333333333337,0.3020833333333333,0.0,0.683334,0.683369
-0.45833333333333337,0.3125,0.0,0.673887,0.673923
-0.45833333333333337,0.32291666666666663,0.0,0.664621,0.664658
-0.45833333333333337,0.3333333333333333,0.0,0.655534,0.655571
-0.45833333333333337,0.34375,0.0,0.646621,0.646659
-0.45833333333333337,0.35416666666666663,0.0,0.63788,0.63792
-0.45833333333333337,0.3645833333333333,0.0,0.629307,0.629348
-0.45833333333333337,0.375,0.0,0.620899,0.620941
-0.45833333333333337,0.38541666666666663,0.0,0.612651,0.612695
-0.45833333333333337,0.3958333333333333,0.0,0.604561,0.604606
-0.45833333333333337,0.40625,0.0,0.596625,0.59667
-0.45833333333333337,0.41666666666666663,0.0,0.588837,0.588884
-0.45833333333333337,0.4270833333333333,0.0,0.581196,0.581244
-0.45833333333333337,0.4375,0.0,0.573697,0.573745
-0.45833333333333337,0.44791666666666663,0.0,0.566336,0.566384
-0.45833333333333337,0.4583333333333333,0.0,0.55911,0.559158
-0.45833333333333337,0.46875,0.0,0.552015,0.552063
-0.45833333333333337,0.47916666666666663,0.0,0.545048,0.545095
-0.45833333333333337,0.4895833333333333,0.0,0.538205,0.538251
-0.45833333333333337,0.5,0.0,0.531483,0.531528
-0.41666666666666674,0.0,0.0,0.965926,0.965926
-0.41666666666666674,0.010416666666666666,0.0,0.963574,0.963574
-0.41666666666666674,0.020833333333333332,0.0,0.96007,0.96007
-0.41666666666666674,0.03125,0.0,0.955503,0.955502
-0.41666666666666674,0.041666666666666664,0.0,0.94997,0.949969
-0.41666666666666674,0.05208333333333333,0.0,0.943569,0.943569
-0.41666666666666674,0.0625,0.0,0.936402,0.936403
-0.41666666666666674,0.07291666666666666,0.0,0.928566,0.928569
-0.41666666666666674,0.08333333333333333,0.0,0.920154,0.920159
-0.41666666666666674,0.09375,0.0,0.911252,0.911261
-0.41666666666666674,0.10416666666666666,0.0,0.901942,0.901954
-0.41666666666666674,0.11458333333333333,0.0,0.892296,0.892311
-0.41666666666666674,0.125,0.0,0.882381,0.882399
-0.41666666666666674,0.13541666666666666,0.0,0.872256,0.872277
-0.41666666666666674,0.14583333333333331,0.0,0.861972,0.861997
-0.41666666666666674,0.15625,0.0,0.851577,0.851605
-0.41666666666666674,0.16666666666666666,0.0,0.841111,0.841142
-0.41666666666666674,0.17708333333333331,0.0,0.830609,0.830643
-0.41666666666666674,0.1875,0.0,0.820102,0.820139
-0.41666666666666674,0.19791666666666666,0.0,0.809616,0.809656
-0.41666666666666674,0.20833333333333331,0.0,0.799174,0.799216
-0.41666666666666674,0.21875,0.0,0.788794,0.788839
-0.41666666666666674,0.22916666666666666,0.0,0.778494,0.77854
-0.41666666666666674,0.23958333333333331,0.0,0.768285,0.768334
-0.41666666666666674,0.25,0.0,0.75818,0.758231
-0.41666666666666674,0.26041666666666663,0.0,0.748187,0.748241
-0.41666666666666674,0.2708333333333333,0.0,0.738315,0.73837
-0.41666666666666674,0.28125,0.0,0.728569,0.728626
-0.41666666666666674,0.29166666666666663,0.0,0.718953,0.719012
-0.41666666666666674,0.3020833333333333,0.0,0.709471,0.709532
-0.41666666666666674,0.3125,0.0,0.700125,0.700188
-0.41666666666666674,0.32291666666666663,0.0,0.690918,0.690982
-0.41666666666666674,0.3333333333333333,0.0,0.681849,0.681916
-0.41666666666666674,0.34375,0.0,0.67292,0.672988
-0.41666666666666674,0.35416666666666663,0.0,0.664129,0.664199
-0.41666666666666674,0.3645833333333333,0.0,0.655477,0.655549
-0.41666666666666674,0.375,0.0,0.646961,0.647036
-0.41666666666666674,0.38541666666666663,0.0,0.638582,0.638659
-0.41666666666666674,0.3958333333333333,0.0,0.630337,0.630416
-0.41666666666666674,0.40625,0.0,0.622224,0.622305
-0.41666666666666674,0.41666666666666663,0.0,0.614242,0.614325
-0.41666666666666674,0.4270833333333333,0.0,0.606389,0.606474
-0.41666666666666674,0.4375,0.0,0.598661,0.598748
-0.41666666666666674,0.44791666666666663,0.0,0.591058,0.591147
-0.41666666666666674,0.4583333333333333,0.0,0.583576,0.583667
-0.41666666666666674,0.46875,0.0,0.576214,0.576307
-0.41666666666666674,0.47916666666666663,0.0,0.568969,0.569064
-0.41666666666666674,0.4895833333333333,0.0,0.561839,0.561935
-0.41666666666666674,0.5,0.0,0.554821,0.554918
-0.375,0.0,0.0,0.92388,0.92388
-0.375,0.010416666666666666,0.0,0.925369,0.925369
-0.375,0.020833333333333332,0.0,0.925714,0.925713
-0.375,0.03125,0.0,0.924957,0.924955
-0.375,0.041666666666666664,0.0,0.923153,0.923151
-0.375,0.05208333333333333,0.0,0.92037,0.920368
-0.375,0.0625,0.0,0.91668,0.916679
-0.375,0.07291666666666666,0.0,0.912161,0.912163
-0.375,0.08333333333333333,0.0,0.906893,0.906897
-0.375,0.09375,0.0,0.900953,0.90096
-0.375,0.10416666666666666,0.0,0.894418,0.894429
-0.375,0.11458333333333333,0.0,0.88736,0.887375
-0.375,0.125,0.0,0.879847,0.879868
-0.375,0.13541666666666666,0.0,0.871944,0.871969
-0.375,0.14583333333333331,0.0,0.863707,0.863738
-0.375,0.15625,0.0,0.855192,0.855227
-0.375,0.16666666666666666,0.0,0.846445,0.846486
-0.375,0.17708333333333331,0.0,0.837512,0.837558
-0.375,0.1875,0.0,0.82843,0.828481
-0.375,0.19791666666666666,0.0,0.819236,0.819291
-0.375,0.20833333333333331,0.0,0.809959,0.810019
-0.375,0.21875,0.0,0.800628,0.800692
-0.375,0.22916666666666666,0.0,0.791265,0.791335
-0.375,0.23958333333333331,0.0,0.781893,0.781967
-0.375,0.25,0.0,0.77253,0.772608
-0.375,0.26041666666666663,0.0,0.763192,0.763273
-0.375,0.2708333333333333,0.0,0.753892,0.753977
-0.375,0.28125,0.0,0.744642,0.744731
-0.375,0.29166666666666663,0.0,0.735454,0.735546
-0.375,0.3020833333333333,0.0,0.726334,0.72643
-0.375,0.3125,0.0,0.717292,0.71739
-0.375,0.32291666666666663,0.0,0.708332,0.708434
-0.375,0.3333333333333333,0.0,0.699461,0.699565
-0.375,0.34375,0.0,0.690682,0.690789
-0.375,0.35416666666666663,0.0,0.681998,0.682108
-0.375,0.3645833333333333,0.0,0.673413,0.673525
-0.375,0.375,0.0,0.664929,0.665044
-0.375,0.38541666666666663,0.0,0.656547,0.656664
-0.375,0.3958333333333333,0.0,0.648268,0.648387
-0.375,0.40625,0.0,0.640093,0.640215
-0.375,0.41666666666666663,0.0,0.632023,0.632147
-0.375,0.4270833333333333,0.0,0.624057,0.624184
-0.375,0.4375,0.0,0.616195,0.616325
-0.375,0.44791666666666663,0.0,0.608438,0.60857
-0.375,0.4583333333333333,0.0,0.600783,0.600919
-0.375,0.46875,0.0,0.593232,0.59337
-0.375,0.47916666666666663,0.0,0.585783,0.585924
-0.375,0.4895833333333333,0.0,0.578434,0.578578
-0.375,0.5,0.0,0.571186,0.571333
-0.33333333333333337,0.0,0.0,0.866025,0.866025
-0.33333333333333337,0.010416666666666666,0.0,0.870781,0.87078
-0.33333333333333337,0.020833333333333332,0.0,0.874504,0.874503
-0.33333333333333337,0.03125,0.0,0.877192,0.87719
-0.33333333333333337,0.041666666666666664,0.0,0.87886,0.878857
-0.33333333333333337,0.05208333333333333,0.0,0.879533,0.87953
-0.33333333333333337,0.0625,0.0,0.879253,0.87925
-0.33333333333333337,0.07291666666666666,0.0,0.878066,0.878065
-0.33333333333333337,0.08333333333333333,0.0,0.876029,0.876029
-0.33333333333333337,0.09375,0.0,0.873198,0.873202
-0.33333333333333337,0.10416666666666666,0.0,0.869637,0.869645
-0.33333333333333337,0.11458333333333333,0.0,0.865408,0.86542
-0.33333333333333337,0.125,0.0,0.860571,0.860589
-0.33333333333333337,0.13541666666666666,0.0,0.855186,0.855211
-0.33333333333333337,0.14583333333333331,0.0,0.849312,0.849344
-0.33333333333333337,0.15625,0.0,0.843003,0.843041
-0.33333333333333337,0.16666666666666666,0.0,0.836309,0.836355
-0.33333333333333337,0.17708333333333331,0.0,0.82928,0.829333
-0.33333333333333337,0.1875,0.0,0.821957,0.822018
-0.33333333333333337,0.19791666666666666,0.0,0.814384,0.814452
-0.33333333333333337,0.20833333333333331,0.0,0.806595,0.806671
-0.33333333333333337,0.21875,0.0,0.798626,0.79871
-0.33333333333333337,0.22916666666666666,0.0,0.790507,0.790598
-0.33333333333333337,0.23958333333333331,0.0,0.782266,0.782363
-0.33333333333333337,0.25,0.0,0.773927,0.774031
-0.33333333333333337,0.26041666666666663,0.0,0.765513,0.765623
-0.33333333333333337,0.2708333333333333,0.0,0.757044,0.75716
-0.33333333333333337,0.28125,0.0,0.748538,0.748659
-0.33333333333333337,0.29166666666666663,0.0,0.740011,0.740138
-0.33333333333333337,0.3020833333333333,0.0,0.731477,0.731609
-0.33333333333333337,0.3125,0.0,0.722949,0.723085
-0.33333333333333337,0.32291666666666663,0.0,0.714437,0.714577
-0.33333333333333337,0.3333333333333333,0.0,0.705953,0.706096
-0.33333333333333337,0.34375,0.0,0.697503,0.697651
-0.33333333333333337,0.35416666666666663,0.0,0.689097,0.689247
-0.33333333333333337,0.3645833333333333,0.0,0.68074,0.680893
-0.33333333333333337,0.375,0.0,0.672439,0.672594
-0.33333333333333337,0.38541666666666663,0.0,0.664198,0.664355
-0.33333333333333337,0.3958333333333333,0.0,0.656022,0.656181
-0.33333333333333337,0.40625,0.0,0.647914,0.648076
-0.33333333333333337,0.41666666666666663,0.0,0.639879,0.640042
-0.33333333333333337,0.4270833333333333,0.0,0.631918,0.632082
-0.33333333333333337,0.4375,0.0,0.624034,0.624199
-0.33333333333333337,0.44791666666666663,0.0,0.616229,0.616396
-0.33333333333333337,0.4583333333333333,0.0,0.608504,0.608672
-0.33333333333333337,0.46875,0.0,0.600861,0.601031
-0.33333333333333337,0.47916666666666663,0.0,0.5933,0.593472
-0.33333333333333337,0.4895833333333333,0.0,0.585824,0.585998
-0.33333333333333337,0.5,0.0,0.578431,0.578607
-0.29166666666666674,0.0,0.0,0.793353,0.793353
-0.29166666666666674,0.010416666666666666,0.0,0.800595,0.800594
-0.29166666666666674,0.020833333333333332,0.0,0.806991,0.806989
-0.29166666666666674,0.03125,0.0,0.812505,0.812502
-0.29166666666666674,0.041666666666666664,0.0,0.817114,0.81711
-0.29166666666666674,0.05208333333333333,0.0,0.82081,0.820804
-0.29166666666666674,0.0625,0.0,0.823595,0.823589
-0.29166666666666674,0.07291666666666666,0.0,0.825486,0.825479
-0.29166666666666674,0.08333333333333333,0.0,0.826507,0.826501
-0.29166666666666674,0.09375,0.0,0.82669,0.826686
-0.29166666666666674,0.10416666666666666,0.0,0.826075,0.826075
-0.29166666666666674,0.11458333333333333,0.0,0.824706,0.824709
-0.29166666666666674,0.125,0.0,0.822628,0.822637
-0.29166666666666674,0.13541666666666666,0.0,0.81989,0.819905
-0.29166666666666674,0.14583333333333331,0.0,0.816541,0.816563
-0.29166666666666674,0.15625,0.0,0.81263,0.81266
-0.29166666666666674,0.16666666666666666,0.0,0.808204,0.808243
-0.29166666666666674,0.17708333333333331,0.0,0.803309,0.803358
-0.29166666666666674,0.1875,0.0,0.797991,0.798049
-0.29166666666666674,0.19791666666666666,0.0,0.792291,0.792359
-0.29166666666666674,0.20833333333333331,0.0,0.786249,0.786326
-0.29166666666666674,0.21875,0.0,0.779902,0.779989
-0.29166666666666674,0.22916666666666666,0.0,0.773285,0.773381
-0.29166666666666674,0.23958333333333331,0.0,0.76643,0.766535
-0.29166666666666674,0.25,0.0,0.759368,0.759482
-0.29166666666666674,0.26041666666666663,0.0,0.752126,0.752248
-0.29166666666666674,0.2708333333333333,0.0,0.744728,0.744858
-0.29166666666666674,0.28125,0.0,0.7372,0.737336
-0.29166666666666674,0.29166666666666663,0.0,0.72956,0.729704
-0.29166666666666674,0.3020833333333333,0.0,0.72183,0.72198
-0.29166666666666674,0.3125,0.0,0.714027,0.714182
-0.29166666666666674,0.32291666666666663,0.0,0.706167,0.706327
-0.29166666666666674,0.3333333333333333,0.0,0.698264,0.698429
-0.29166666666666674,0.34375,0.0,0.690333,0.690501
-0.29166666666666674,0.35416666666666663,0.0,0.682384,0.682555
-0.29166666666666674,0.3645833333333333,0.0,0.674429,0.674602
-0.29166666666666674,0.375,0.0,0.666477,0.666653
-0.29166666666666674,0.38541666666666663,0.0,0.658539,0.658715
-0.29166666666666674,0.3958333333333333,0.0,0.65062,0.650798
-0.29166666666666674,0.40625,0.0,0.64273,0.642907
-0.29166666666666674,0.41666666666666663,0.0,0.634873,0.635051
-0.29166666666666674,0.4270833333333333,0.0,0.627057,0.627234
-0.29166666666666674,0.4375,0.0,0.619286,0.619461
-0.29166666666666674,0.44791666666666663,0.0,0.611564,0.611739
-0.29166666666666674,0.4583333333333333,0.0,0.603896,0.60407
-0.29166666666666674,0.46875,0.0,0.596286,0.596458
-0.29166666666666674,0.47916666666666663,0.0,0.588737,0.588907
-0.29166666666666674,0.4895833333333333,0.0,0.581251,0.58142
-0.29166666666666674,0.5,0.0,0.573831,0.573999
-0.25,0.0,0.0,0.707107,0.707107
-0.25,0.010416666666666666,0.0,0.71591,0.71591
-0.25,0.020833333333333332,0.0,0.724093,0.724091
-0.25,0.03125,0.0,0.731598,0.731595
-0.25,0.041666666666666664,0.0,0.738377,0.738372
-0.25,0.05208333333333333,0.0,0.744395,0.744387
-0.25,0.0625,0.0,0.749625,0.749614
-0.25,0.07291666666666666,0.0,0.754051,0.754039
-0.25,0.08333333333333333,0.0,0.757671,0.757657
-0.25,0.09375,0.0,0.760488,0.760472
-0.25,0.10416666666666666,0.0,0.762514,0.762499
-0.25,0.11458333333333333,0.0,0.763771,0.763758
-0.25,0.125,0.0,0.764285,0.764273
-0.25,0.13541666666666666,0.0,0.764084,0.764077
-0.25,0.14583333333333331,0.0,0.763205,0.763202
-0.25,0.15625,0.0,0.761682,0.761686
-0.25,0.16666666666666666,0.0,0.759555,0.759565
-0.25,0.17708333333333331,0.0,0.756862,0.75688
-0.25,0.1875,0.0,0.753642,0.753669
-0.25,0.19791666666666666,0.0,0.749935,0.749971
-0.25,0.20833333333333331,0.0,0.745779,0.745823
-0.25,0.21875,0.0,0.741209,0.741263
-0.25,0.22916666666666666,0.0,0.736262,0.736325
-0.25,0.23958333333333331,0.0,0.730972,0.731044
-0.25,0.25,0.0,0.725372,0.725452
-0.25,0.26041666666666663,0.0,0.719491,0.71958
-0.25,0.2708333333333333,0.0,0.713359,0.713455
-0.25,0.28125,0.0,0.707003,0.707106
-0.25,0.29166666666666663,0.0,0.700448,0.700558
-0.25,0.3020833333333333,0.0,0.693718,0.693834
-0.25,0.3125,0.0,0.686836,0.686956
-0.25,0.32291666666666663,0.0,0.679821,0.679946
-0.25,0.3333333333333333,0.0,0.672692,0.672821
-0.25,0.34375,0.0,0.665468,0.6656
-0.25,0.35416666666666663,0.0,0.658164,0.658298
-0.25,0.3645833333333333,0.0,0.650796,0.650932
-0.25,0.375,0.0,0.643377,0.643514
-0.25,0.38541666666666663,0.0,0.635921,0.636057
-0.25,0.3958333333333333,0.0,0.628438,0.628574
-0.25,0.40625,0.0,0.620939,0.621074
-0.25,0.41666666666666663,0.0,0.613435,0.613568
-0.25,0.4270833333333333,0.0,0.605934,0.606065
-0.25,0.4375,0.0,0.598445,0.598572
-0.25,0.44791666666666663,0.0,0.590974,0.591098
-0.25,0.4583333333333333,0.0,0.583529,0.58365
-0.25,0.46875,0.0,0.576117,0.576233
-0.25,0.47916666666666663,0.0,0.568741,0.568853
-0.25,0.4895833333333333,0.0,0.561409,0.561515
-0.25,0.5,0.0,0.554123,0.554225
