   -0.866025    -0.870781    -0.874504    -0.877192     -0.87886    -0.879533    -0.879253    -0.878066    -0.876029    -0.873198    -0.869637    -0.865408    -0.860571    -0.855186    -0.849312    -0.843003    -0.836309     -0.82928    -0.821957    -0.814384    -0.806595    -0.798626    -0.790507    -0.782266    -0.773927    -0.765513    -0.757044    -0.748538    -0.740011    -0.731477    -0.722949    -0.714437    -0.705953    -0.697503    -0.689097     -0.68074    -0.672439    -0.664198    -0.656022    -0.647914    -0.639879    -0.631918    -0.624034    -0.616229    -0.608504    -0.600861      -0.5933    -0.585824    -0.578431
    -0.92388    -0.925369    -0.925714    -0.924957    -0.923153     -0.92037     -0.91668    -0.912161    -0.906893    -0.900953    -0.894418     -0.88736    -0.879847    -0.871944    -0.863707    -0.855192    -0.846445    -0.837512     -0.82843    -0.819236    -0.809959    -0.800628    -0.791265    -0.781893     -0.77253    -0.763192    -0.753892    -0.744642    -0.735454    -0.726334    -0.717292    -0.708332    -0.699461    -0.690682    -0.681998    -0.673413    -0.664929    -0.656547    -0.648268    -0.640093    -0.632023    -0.624057    -0.616195    -0.608438    -0.600783    -0.593232    -0.585783    -0.578434    -0.571186
   -0.965926    -0.963574     -0.96007    -0.955503     -0.94997    -0.943569    -0.936402    -0.928566    -0.920154    -0.911252    -0.901942    -0.892296    -0.882381    -0.872256    -0.861972    -0.851577    -0.841111    -0.830609    -0.820102    -0.809616    -0.799174    -0.788794    -0.778494    -0.768285     -0.75818    -0.748187    -0.738315    -0.728569    -0.718953    -0.709471    -0.700125    -0.690918    -0.681849     -0.67292    -0.664129    -0.655477    -0.646961    -0.638582    -0.630337    -0.622224    -0.614242    -0.606389    -0.598661    -0.591058    -0.583576    -0.576214    -0.568969    -0.561839    -0.554821
   -0.991445    -0.984926    -0.977368      -0.9689    -0.959648    -0.949733     -0.93927    -0.928362    -0.917103    -0.905578     -0.89386    -0.882015    -0.870098    -0.858158    -0.846235    -0.834366    -0.822578    -0.810895    -0.799339    -0.787924    -0.776664     -0.76557    -0.754648    -0.743905    -0.733344    -0.722969    -0.712781    -0.702779    -0.692964    -0.683334    -0.673887    -0.664621    -0.655534    -0.646621     -0.63788    -0.629307    -0.620899    -0.612651    -0.604561    -0.596625    -0.588837    -0.581196    -0.573697    -0.566336     -0.55911    -0.552015    -0.545048    -0.538205    -0.531483
          -1    -0.989264    -0.977723    -0.965528    -0.952821    -0.939726    -0.926353    -0.912801    -0.899151    -0.885474    -0.871829    -0.858265    -0.844823    -0.831535    -0.818428    -0.805523    -0.792834    -0.780375    -0.768154    -0.756177    -0.744447    -0.732966    -0.721733    -0.710747    -0.700006    -0.689507    -0.679244    -0.669215    -0.659413    -0.649835    -0.640473    -0.631323    -0.622379    -0.613635    -0.605085    -0.596724    -0.588546    -0.580546    -0.572718    -0.565057    -0.557558    -0.550215    -0.543025    -0.535981    -0.529079    -0.522316    -0.515686    -0.509186    -0.502811
   -0.991445    -0.976726    -0.961539    -0.946037    -0.930352    -0.914595     -0.89886    -0.883222    -0.867743    -0.852471    -0.837444    -0.822691    -0.808233    -0.794087    -0.780261    -0.766762    -0.753593    -0.740753    -0.728241    -0.716052    -0.704181    -0.692622    -0.681368    -0.670411    -0.659744    -0.649357    -0.639243    -0.629393    -0.619798    -0.610451    -0.601343    -0.592466    -0.583811    -0.575372    -0.567141     -0.55911    -0.551272    -0.543621    -0.536149    -0.528852    -0.521721    -0.514753     -0.50794    -0.501277    -0.494759    -0.488382    -0.482139    -0.476027    -0.470041
   -0.965926    -0.947732    -0.929477     -0.91129    -0.893276    -0.875517    -0.858074    -0.840994    -0.824308    -0.808039    -0.792202    -0.776803    -0.761843    -0.747321    -0.733231    -0.719565    -0.706314    -0.693467    -0.681011    -0.668936    -0.657228    -0.645875    -0.634863    -0.624181    -0.613816    -0.603756    -0.593988    -0.584503    -0.575287    -0.566332    -0.557627    -0.549161    -0.540926    -0.532912     -0.52511    -0.517513    -0.510112    -0.502899    -0.495867     -0.48901     -0.48232    -0.475791    -0.469417    -0.463192     -0.45711    -0.451166    -0.445355    -0.439672    -0.434112
    -0.92388    -0.902961    -0.882414    -0.862325    -0.842754    -0.823742     -0.80531     -0.78747    -0.770225    -0.753568    -0.737489    -0.721974    -0.707008    -0.692571    -0.678644    -0.665209    -0.652244    -0.639732    -0.627651    -0.615984    -0.604712    -0.593817    -0.583284    -0.573095    -0.563235    -0.553689    -0.544444    -0.535485    -0.526801    -0.518378    -0.510206    -0.502274    -0.494571    -0.487087    -0.479813     -0.47274     -0.46586    -0.459164    -0.452645    -0.446296    -0.440109    -0.434079    -0.428198    -0.422461    -0.416862    -0.411396    -0.406057    -0.400841    -0.395743
   -0.866025    -0.843329    -0.821417    -0.800316    -0.780033    -0.760561    -0.741883    -0.723975    -0.706808    -0.690353    -0.674578    -0.659451    -0.644939    -0.631013    -0.617643    -0.604799    -0.592454    -0.580582    -0.569159    -0.558162    -0.547567    -0.537355    -0.527505    -0.518001    -0.508823    -0.499956    -0.491385    -0.483095    -0.475072    -0.467305    -0.459779    -0.452486    -0.445413     -0.43855    -0.431889     -0.42542    -0.419134    -0.413024    -0.407081      -0.4013    -0.395672    -0.390191    -0.384852    -0.379649    -0.374575    -0.369626    -0.364796    -0.360082    -0.355478
   -0.793353    -0.769966    -0.747708    -0.726541    -0.706418    -0.687286    -0.669092    -0.651783    -0.635304    -0.619605    -0.604639    -0.590359    -0.576724    -0.563693    -0.551229    -0.539298    -0.527868    -0.516908     -0.50639     -0.49629    -0.486583    -0.477246     -0.46826    -0.459604    -0.451261    -0.443215    -0.435448    -0.427948      -0.4207    -0.413691     -0.40691    -0.400345    -0.393986    -0.387823    -0.381847     -0.37605    -0.370422    -0.364956    -0.359645    -0.354483    -0.349462    -0.344577    -0.339822    -0.335191    -0.330679    -0.326282    -0.321994    -0.317812    -0.313731
