X,Y,Z,Value
0.0,0.0,0.0,2.5
0.0,0.0010416666666666667,0.0,2.5
0.0,0.0020833333333333333,0.0,2.5
0.0,0.003125,0.0,2.5
0.0,0.004166666666666667,0.0,2.5
0.0,0.005208333333333333,0.0,2.5
0.0,0.00625,0.0,2.5
0.0,0.007291666666666667,0.0,2.5
0.0,0.008333333333333333,0.0,2.5
0.0,0.009375,0.0,2.5
0.0,0.010416666666666666,0.0,2.5
0.0,0.011458333333333333,0.0,2.5
0.0,0.0125,0.0,2.5
0.0,0.013541666666666667,0.0,2.5
0.0,0.014583333333333334,0.0,2.5
0.0,0.015625,0.0,2.5
0.0,0.016666666666666666,0.0,2.5
0.0,0.017708333333333333,0.0,2.5
0.0,0.01875,0.0,2.5
0.0,0.019791666666666666,0.0,2.5
0.0,0.020833333333333332,0.0,2.5
0.0,0.021875,0.0,2.5
0.0,0.022916666666666665,0.0,2.5
0.0,0.02395833333333333,0.0,2.5
0.0,0.025,0.0,2.5
0.0,0.026041666666666668,0.0,2.5
0.0,0.027083333333333334,0.0,2.5
0.0,0.028125,0.0,2.5
0.0,0.029166666666666667,0.0,2.5
0.0,0.030208333333333334,0.0,2.5
0.0,0.03125,0.0,2.5
0.0,0.03229166666666666,0.0,2.5
0.0,0.03333333333333333,0.0,2.5
0.0,0.034375,0.0,2.5
0.0,0.035416666666666666,0.0,2.5
0.0,0.036458333333333336,0.0,2.5
0.0,0.0375,0.0,2.5
0.0,0.03854166666666667,0.0,2.5
0.0,0.03958333333333333,0.0,2.5
0.0,0.040625,0.0,2.5
0.0,0.041666666666666664,0.0,2.5
0.0,0.042708333333333334,0.0,2.5
0.0,0.04375,0.0,2.5
0.0,0.04479166666666667,0.0,2.5
0.0,0.04583333333333333,0.0,2.5
0.0,0.046875,0.0,2.5
0.0,0.04791666666666666,0.0,2.5
0.0,0.04895833333333333,0.0,2.5
0.0,0.05,0.0,2.5
0.0,0.051041666666666666,0.0,2.5
0.0,0.052083333333333336,0.0,2.5
0.0,0.053125,0.0,2.5
0.0,0.05416666666666667,0.0,2.5
0.0,0.05520833333333333,0.0,2.5
0.0,0.05625,0.0,2.5
0.0,0.057291666666666664,0.0,2.5
0.0,0.058333333333333334,0.0,2.5
0.0,0.059375,0.0,2.5
0.0,0.06041666666666667,0.0,2.5
0.0,0.06145833333333333,0.0,2.5
0.0,0.0625,0.0,2.5
0.0,0.06354166666666666,0.0,2.5
0.0,0.06458333333333333,0.0,2.5
0.0,0.065625,0.0,2.5
0.0,0.06666666666666667,0.0,2.5
0.0,0.06770833333333333,0.0,2.5
0.0,0.06875,0.0,2.5
0.0,0.06979166666666667,0.0,2.5
0.0,0.07083333333333333,0.0,2.5
0.0,0.071875,0.0,2.5
0.0,0.07291666666666667,0.0,2.5
0.0,0.07395833333333333,0.0,2.5
0.0,0.075,0.0,2.5
0.0,0.07604166666666666,0.0,2.5
0.0,0.07708333333333334,0.0,2.5
0.0,0.078125,0.0,2.5
0.0,0.07916666666666666,0.0,2.5
0.0,0.08020833333333333,0.0,2.5
0.0,0.08125,0.0,2.5
0.0,0.08229166666666667,0.0,2.5
0.0,0.08333333333333333,0.0,2.5
0.0,0.084375,0.0,2.5
0.0,0.08541666666666667,0.0,2.5
0.0,0.08645833333333333,0.0,2.5
0.0,0.0875,0.0,2.5
0.0,0.08854166666666667,0.0,2.5
0.0,0.08958333333333333,0.0,2.5
0.0,0.090625,0.0,2.5
0.0,0.09166666666666666,0.0,2.5
0.0,0.09270833333333334,0.0,2.5
0.0,0.09375,0.0,2.5
0.0,0.09479166666666666,0.0,2.5
0.0,0.09583333333333333,0.0,2.5
0.0,0.096875,0.0,2.5
0.0,0.09791666666666667,0.0,2.5
0.0,0.09895833333333333,0.0,2.5
0.0,0.1,0.0,2.5
0.0,0.10104166666666667,0.0,2.5
0.0,0.10208333333333333,0.0,2.5
0.0,0.103125,0.0,2.5
0.0,0.10416666666666667,0.0,2.5
0.0,0.10520833333333333,0.0,2.5
0.0,0.10625,0.0,2.5
0.0,0.10729166666666666,0.0,2.5
0.0,0.10833333333333334,0.0,2.5
0.0,0.109375,0.0,2.5
0.0,0.11041666666666666,0.0,2.5
0.0,0.11145833333333333,0.0,2.5
0.0,0.1125,0.0,2.5
0.0,0.11354166666666667,0.0,2.5
0.0,0.11458333333333333,0.0,2.5
0.0,0.11562499999999999,0.0,2.5
0.0,0.11666666666666667,0.0,2.5
0.0,0.11770833333333333,0.0,2.5
0.0,0.11875,0.0,2.5
0.0,0.11979166666666667,0.0,2.5
0.0,0.12083333333333333,0.0,2.5
0.0,0.121875,0.0,2.5
0.0,0.12291666666666666,0.0,2.5
0.0,0.12395833333333334,0.0,2.5
0.0,0.125,0.0,2.5
0.0,0.12604166666666666,0.0,2.5
0.0,0.12708333333333333,0.0,2.5
0.0,0.128125,0.0,2.5
0.0,0.12916666666666665,0.0,2.5
0.0,0.13020833333333334,0.0,2.5
0.0,0.13125,0.0,2.5
0.0,0.13229166666666667,0.0,2.5
0.0,0.13333333333333333,0.0,2.5
0.0,0.134375,0.0,2.5
0.0,0.13541666666666666,0.0,2.5
0.0,0.13645833333333332,0.0,2.5
0.0,0.1375,0.0,2.5
0.0,0.13854166666666667,0.0,2.5
0.0,0.13958333333333334,0.0,2.5
0.0,0.140625,0.0,2.5
0.0,0.14166666666666666,0.0,2.5
0.0,0.14270833333333333,0.0,2.5
0.0,0.14375,0.0,2.5
0.0,0.14479166666666665,0.0,2.5
0.0,0.14583333333333334,0.0,2.5
0.0,0.146875,0.0,2.5
0.0,0.14791666666666667,0.0,2.5
0.0,0.14895833333333333,0.0,2.5
0.0,0.15,0.0,2.5
0.0,0.15104166666666666,0.0,2.5
0.0,0.15208333333333332,0.0,2.5
0.0,0.153125,0.0,2.5
0.0,0.15416666666666667,0.0,2.5
0.0,0.15520833333333334,0.0,2.5
0.0,0.15625,0.0,2.5
0.0,0.15729166666666666,0.0,2.5
0.0,0.15833333333333333,0.0,2.5
0.0,0.159375,0.0,2.5
0.0,0.16041666666666665,0.0,2.5
0.0,0.16145833333333334,0.0,2.5
0.0,0.1625,0.0,2.5
0.0,0.16354166666666667,0.0,2.5
0.0,0.16458333333333333,0.0,2.5
0.0,0.165625,0.0,2.5
0.0,0.16666666666666666,0.0,2.5
